생산자,설명
바이아스 와인Baia's Wine,"바이아스 와인(Baia's Wine, 공식 제조사명은 Tamar Gvaladze)은 조지아 서부 이메레티의 오브차 마을에서 3대째 포도를 재배하고 와인을 생산하고 있는 작은 가족 와이너리다."
도레미DoReMi,"도레미(Do Re Mi Wine)는 동네 친구인 기오르기 Giorgi, 마무카 Mamuka, 가브리엘 Gabriel 세 사람이 2013년에 설립한 조지아의 작은 와이너리다. 이들의 목표는 고대 조지아의 양조 기술을 이용해 최고급 내추럴 와인을 만드는 것. 유기농으로 포도를 키우고 조지아의 전통을 따라 인공효모, 화학물질, 첨가물은 재배공정과 와인제조공정에서 사용하지 않는다."
고고 와인GoGo Wine,
파파리 밸리 와이너리Papari Valley Winery,파파리 밸리 와이너리(Papari Valley Winery)는 카헤티 구르자니 아카쉐니 파프리스 민드브레비(Papari Field) 지역의 작은 가족 경영 와이너리다.
마티아쉬빌리 셀라Matiashvili Cellar,마티아쉬빌리 셀라(Matiashvili Cellar)의 역사는 알라자니 계곡 Allazani Valley의 주가니 Jugaani (티바니 Tibaani Microzone)마을에서 증조부 미헤일 마티아쉬빌리 Mikheil Matiashvili가 담배와 포도를 경작하던 19세기로 거슬러 올라간다.
이아고 와인Iago's Wine,이아고 와인(Iago's Wine)은 “치누리 마스터 Chinuri Master” 라고 불리는 이아고 비타리쉬빌리 Iago Bitarishvili가 운영하는 이아고 마라니 Iago Marani(마라니는 조지아어로 양조장이라는 뜻)는 조지아 중부 카르틀리에 위치한 작은 와이너리다.
오레스티아디Orestiadi,
니콜라제 와인 셀라Nikoladze Wine Cellar,
아칠 구니아바 와인 셀라Archil Guniava Wine Cellar,아칠 구니아바 와인 양조장(Archil Guniava Wine Cellar) 은 조지아 서부 아열대 지역인 이메레티주 제스타포니의 카발리티 Kvaliti 마을에 위치하고 있다. '조지아 와인계의 레지스탕스: 이메레티 크베브리 양조법의 살아있는 전설'이라 불리기도 한다.
메랍 에디베리제 와인 셀라Merab Ediberidze Wine Cellar,
도멘 브쏭Domaine Besson,"도멘 브쏭(Domaine Besson)의 역사는 설립자 유진 브쏭에 의해 1902년에 시작되어 현재는 3대인 알랭 브쏭(Alain Besson) 과 4대인 그의 두 자녀 아드리안(Adrien), 카밀(Camille)과 함께 운영하고 있습니다."
샤또 퀴르통Chateau Curton,
꾸에바스 데 아롬Cuevas De Arom,
옐로우 글렌Yellow Glen,옐로우 글렌(Yellow Glen)은 호주 No.1 스파클링 브랜드다. 호주 밸러랫 지역의 비즈니스 맨이였던 Lan Home에 의해 1971년 설립된 옐로우글렌 와이너리는 호주에서 가장 성공적이면서 가장 고급스러운 스파클링 와인 브랜드다.
비노블스 포레Vinobles Faure,
스코토 패밀리 셀러스Scotto Family Cellars,"스코토 패밀리 셀러스 (Scotto Family Cellars)는 1883년 이탈리아 해군 장교 출신인 살바토레 도미니크 스코토 (Salvatore Dominic Scotto)에 의해 이탈리안 이시아(Ischia) 섬에서 설립되었다. 이후 1903년 미국 브루클린으로 이주하였으며, 이탈리아와 미국의 와인 제조 방식을 잘 접목시켜 현재 5대째 운영되고 있는 가족경영 와이너리이다."
대시우드Dashwood,"대시우드(Dashwood)는 1989년 첫 빈티지 출시 이후 지속적으로 균형이 잡힌 활기찬 와인을 보여주고 있다. 와이라우 계곡의 강렬한 과일 맛과 아와테레의 복잡성을 함께 지니고 있어 말보로의 고전적인 스타일을 능가하는, 말보로 지역의 떼루아를 가장 잘 보여주고 있는 와인이라는 평을 받고 있다."
칸티나 칼테른Cantina Kaltern,칸티나 칼테른(Cantina Kaltern)은 장엄한 이탈리아 알프스의 중심부에 자리 잡은 알토 아디제 Alto Adige 지역은 숨이 멎을 듯한 풍경을 자랑하는 세계에서 가장 아름다운 와인 생산지다.
스토리텔러Storyteller,
키무라 셀라Kimura Cellars,키무라 셀라(Kimura Cellars)는 일본 와인메이커 시게히사 키무라씨가 뉴질랜드 이민 후 설립한 와이너리입니다.
올 세인츠 이스테이트All Saints Estate,올 세인츠 이스테이트(All Saints Estate)는 호주의 빅토리아주 래더글렌 지역에 위치한 역사적인 와이너리입니다.
지공다스 라 까브Gigondas la Cave,
킨타 두 노발Quinta do Noval,"킨타 두 노발(Quinta do Noval )은 가장 뛰어난 포트 생산자로 알려져 있으며, 전 세계 와인을 대표하는 아이콘의 위상을 지닌 역사적인 이름이다."
디흘레 까데Dirler Cade,"디흘레-까데(Dirler-Cadé)가문은 알자스 베흐골츠(BERGHOLTZ)에서 1871년부터 와인을 만들어왔다. 이들의 선조인 장 디흘레(Jean Dirler)는 베흐골츠에서 알자스 와인의 고급화를 이룩한 인물이다. 장, 조르주(Georges), 조르주, 장-피에르(Jean-Pierre) 그리고 오늘날 다시 장에 이르기까지 5대에 걸쳐 와인을 만들어내고 있다."
비냐 사스트레Vina Sastre,비냐 사스트레(Viña Sastre)혹은 에르마노스 사스트레(Hermanos Sastre)는 스페인 가족 경영 와이너리 중 국제적으로 가장 잘 알려진 곳이다.
마스 덴 질Mas d'en Gil,"마스 덴 질(Mas d'en Gil)은 프리오랏 2대 최초의 와이너리로, 1860년 Francesc Gil이 첫 와이너리를 설립한 뒤 1931년 Barril 가문에 매각 되며 와이너리 이름이 Masía Barril로 변경되었다."
자시 & 마르케사니Jasci & Marchesani,자시 & 마르케사니(Jasci & Marchesani) 와이너리는 세바스아티노 자시(Jasci)와 루시아 마르케사니(Marchesani)의 결혼을 시작이로 설립된 가족경영 와이너리로 3대째 이어져 운영되고 있는 와이너리다. 떼루아에 대한 연구를 기반으로 땅에 가장 이로운 친환경과 유기농 농법을 추구하고 있다. 1980년대에는 유기농 인증을 받았습니다.
컬런 와인스Cullen Wines,컬런(Cullen)은 Western Australia의 선구적인 와이너리 중 하나로 Dr Kevin Cullen 과 그의 아내인 Diana가 1966년 Margaret River 에서 처음으로 리슬링과 카베르네 소비뇽을 18 에이커에 이르는 면적에 심으면서 그 역사가 시작되었다.
발네이브스 오브 쿠나와라Balnaves of Coonawarra,
노이도르프Neudorf,노이도르프(Neudorf)는 독일계 이민자인 팀과 쥬드가 1978년 뉴질랜드 남섬 넬슨에 설립한 와이너리입니다.
폴 쇼에Paul Chollet,폴 쇼에(Paul Chollet)는 부르고뉴 중심지인 사비니 레 본에서 1955년부터 전통방식으로 스파클링 와인을 생산해왔습니다. 1975년에는 AOC Cremant de Bourgogne 인증을 받았으며 2002년 질(Gilles)과 조엘 레미(Joel Remy)가 도멘에 합류하여 생산 설비를 현대화하며 와인의 종류를 다양화하였습니다.
프랑크 비나제츠Franck Benazeth,프랑크 비나제츠(Franck Benazeth)는 프랑스 랑그독의 생산자이다.
샤또 블라냑Chateau Blagnac,Pauillac의 북쪽에 위치한 샤또 블라냑(Château Blagnac)은 Château d'Hanteillan의 두 번째 Cru Bourgeois 레이블입니다.
샤또 살뤼즈Chateau Salauze,"카르카손(Carcassone)에서 바로 내륙에 있는 시골에 있는 샤또 살뤼즈(Chateau Salauze)는 미네르부아 북쪽 산기슭에 위치해 있습니다. 랑그독 와인 재배 지역의 서부 지역은 더운 여름에 뒤이어 혹독한 겨울이 이어지는 진정 ""대륙성"" 기후입니다."
샤또 당떼이엉Chateau D'Hanteillan,샤또 당떼이엉(Château D'Hanteillan)의 포도밭은 12세기부터 베르퇴유 수도원의 소유로 등재되었습니다.
쥘 레베그Jules Lebegue,
바인굿 스테인뮬러Weingut Steinmuhle,"바인굿 스테인뮬러(Weingut Steinmuhle)는 독일 라인헤센 지역에서 가장 전통적인 와이너리이다. 스테인뮬레는 전통이 현대적임과 반대라고 생각하지 않는다. 벤자민 프랭클린의 말처럼 전통과 현대적임이란 이들 가족과 와인, 와이너리에게는 상호 보완적인 의미를 지닌다."
더 원더랜드 프로젝트The Wonderland Project,"원더랜드 프로젝트(Wonderland Project)는 2010년 와인 중개자이자 소믈리에인 Matt Ahern가 소노마의 영향력 있는 포도 재배자들의 도움을 받아 시작 되었다. 원더랜드 프로젝트의 와인들은 카네로스의 유기농 포도원과 소노마 카운티, 그리고 나파밸리의 포도원에서 생산된다."
타투 걸 와인즈Tattoo Girl Wines,"타투 걸(Tattoo Girl) 와인즈는 윌리엄 빌 위버(William Bill Weaver)가 운영하는 윌리엄 위버 와인 산하의 와이너리로 매우 젊고 감각적인 와인을 생산하고 있는 와이너리다. 유명 아티스트가 와인 라벨을 작업하는 등 감각적이고 세련된 마케팅과 훌륭한 품질로 인기를 얻고 있다. 또한, 비영리 자연 보호 단체인 Peasants Forever와 협업하며 친환경 와이너리로도 주목을 받고 있다."
드라이 크릭 와이너리Dry Creek Winery,
퍼플 와인 컴퍼니Purple Wine Company,"퍼플 와인 컴퍼니(Purple Wine Company)는 데릭 벤헴(Derek Benham)이 2001년 설립한 종합 와인 컴퍼니입니다. 캘리포니아 페탈루마(Petaluma) 에 기반을 두고 있으며, 러시안 리버 밸리, 나파 밸리 등 유명 산지의 포도를 공수하여 와인을 생산하고 있습니다"
샤또 길버트 앤 가이야르Château Gilbert & Gaillard,
카스텔로 디 볼파이아Castello di Volpaia,"카스텔로 디 볼파이아(Castello di Volpaia)는 약 해발 450미터 지역에 위치하며 토양은 풍부한 질감과 석회질을 통해 가벼운 사암으로 이루어져 있다. 대표적으로 산지오베제 및 트레비아노 품종이 재배되며, 수퍼투스칸 와인인 '발리피코'에는 카베르네 소비뇽도 사용된다."
바인굿 게오르지움Weingut Georgium,바인굿 게오르지움(Weingut Georgium)은 2008년 Marcus Gruze(마르쿠스 그루제)와 Uta Slamanig(우타 슬라마니)부부가 남 오스트리아 랭지 호수 부근 3ha 포도밭에 설립한 작은 유기농 와이너리 이다.
까판넬레Capannelle,까판넬레(Capannelle)의 역사는 30년전인 1972년에 라파엘르 로쎄띠가 키안티의 심장부에 XV1 세기 농장을 구입하면서 시작되었다.
카시나 디 코르니아Casina di Cornia [B2B],
살바 테라Salva Terra,
지더블유에스GWS [B2B],
아스카넬리Askaneli [B2B],아스카넬리는 모던하면서 역동적으로 발전하는 와이너리다. 재배부터 생산 및 보관까지 모든 과정에서 엄격한 품질통제가 진행된다. 이러한 과정에는 정성과 노력이 수반되는데 이는 전문지식과 경험이 없이는 불가능한 일이다. 각 담당자들은 매년 본인의 역량을 회사에 쏟아부어 와인의 품질을 향상
샤또 무크라니Chateau Mukhrani,
아스카넬리Askaneli,"아스카넬리(Askaneli)는 1998년 츠카잇제(Chkhaidze) 형제가 설립한 와이너리이다. 와이너리명은 아스카나(Askana) 마을에서 따왔는데, 처음엔 아스카넬리 셀러가 그 이후엔 생산설비를 갖추었다. 아스카넬리의 와인은 전통적인 방식으로 만들어지며 크베브리를 사용한다."
샤또 무크라니Chateau Mukhrani [B2B],
발도Valdo,"발도(Valdo)는 1926년 이태리 북동부 지방 최고의 프로세코 와인 산지 발도비아데네(Valdobbiadene) 지역에 프로세코 전문 와이너리로 설립되었다. 발도비아데네 지역명을 나타내는 회사명 발도(Valdo)는 프랑스 샴페인 그늘에 가려졌던 프로세코를 전세계에 널리 알린 프로세코의 선구자이자 대부로, 발도(Valdo)를 제외하고는 프로세코를 논할 수 없는 이태리 대표 프로세코 전문 와이너리이다."
엘레트라Elettra,
디에볼레Dievole,"디에볼레 (Dievole) 는 총 85헥타르 의 포도밭을 보유하고 있다. 이중 60헥타르는 Chianti Classico용이고, 25헥타르는 IGT 와인 생산 용도이다. 또한 20헥타르의 올리브 과수원을 소유하고 있다. 주 품종은 산지오베제 이며 기타 Ciliegiolo, Canaiolo, Malvasia Nera, Mammolo, Cabernet Sauvignon, Cabernet Franc, Petiti Verdot, Merlot, Colorino, Syrah 등이 재배되고 있다."
라인 39Line 39,라인 39(Line 39) 는 미국 프리미엄 와인 부문에서 가장 빠르게 성장하는 브랜드 중 하나로서 두 자릿수 성장을 달성하고 IMPACT가 선정한 Hot Prospect Brand로 6년 연속 선정되기도 하였습니다.
슬램 덩크Slam Dunk,
오드랏 와인Odd Lot Wine,"오드랏 와인(Odd Lot WIne)은 일반적인 레드와인 블렌딩 방식을 벗어난 독특한 와인입니다. 와인메이커들은 틀에 얽매이지 않고 자유롭게 와인을 양조하였으며, 그 결과 예상할 수 없었던 개성 넘치고 맛있는 와인을 만들 수 있었습니다."
실레누스 와이너리Silenus Winery,실레누스 와이너리(Silenus Winery)는 1968년 나파 밸리 남서쪽 오크 놀 지역에서 카베르 네 소비뇽 재배를 시작한 이래 50년 이상 우수한 포도를 재배해오고 있다.
알랭 좀므 에 피스Alain Jaume & Fils,"알랭 좀므 에 피스(Alain Jaume & Fils)는 프랑스 론 지방의 샤또네프 뒤 빠쁘에서 포도를 심기 시작하면서 좀므 가문의 와인의 역사가 시작되었다. 1979년에 현 오너의 알랭 좀므가 가문의 전통을 이어 받으면서 그랑 브뇌르를 만들었다. 초기에 22에이커로 시작된 포도밭은 오늘 날 170에이커로 확대되었고, 샤또네프 뒤 빠쁘, 리락, 꼬뜨 드 론 빌라쥐,꼬뜨 뒤 론에 걸쳐 있다. 앨랭이 두 아들 크리스토퍼와 세바스찬과 함께"
몽무쏘Monmousseau,"몽무쏘 (Monmousseau)는 1886년 Alcide Monmousseau에 의해서 설립된 유서 깊은 크레망생산자입니다. 그는 루아르 밸리를 따라서 지어진 화려한 고성들을 건축하는데 사용되었던 채석장이 버려진 것을 발견하고, 이 채석장을 크레망을 생산하는 까브로 만들었습니다."
보데가스 라라Bodegas Lara,
