생산자,설명
도멘 드 로라주Domaine de l’Aurage,"도멘 드 로라주(Domaine de l’Aurage)는 보르도 쌩떼밀리옹의 거장, Chateau Tertre Roteboeuf (샤또 떼르트르 로트뵈프)의 오너이자 양조자인 Francois Mitjaville (프랑수아 미차빌)의 아들, Louis Mitijavile(루이 미차빌)이 독립하여 설립한 와이너리이다. 그는 아버지의 양조 철학을 그대로 이어받아 자신의 와인에 적용시켰다."
루시앙 부아요Lucien Boillot,"루시앙 부아요(Lucien Boillot)는 볼네를 기반으로 6세대에 걸쳐 와인을 생산하고 있는 유명한 부아요 패밀리의 일원이다. 루시앙 부아요는 아버지 앙리 부아요(1885년설립)의 도멘에서 일하다 1955년 독립하여 제브리 샹베르땅의 이름난 프리미에 크뤼 포도원에서 포도를 재배하기 시작, 도멘 루시앙 부아요를 설립하였으며, 그의 아들 피에르 부아요가 1978년 도메인을 물려받았다."
라크미드Larkmead,"라크미드 빈야드(Larkmead)는 1895년 나파 밸리 칼리스토가에 설립되어 125년 역사의 가족경영 와이너리이자 초기 캘리포니아 정신으로 시작된 나파밸리 와인산업의 선두주자, 나파 밸리 와인의 1세대로 불리며, 미국 금주법 이전 나파밸리 4대 와이너리 중 하나로 명성을 떨쳤던 생산자이다."
멜카Melka,"멜카(Melka)는 필립 멜카의 와이너리로 현존하는 나파 밸리 최고의 와인 메이커로 알려져 있다. 그는 프랑스 보르도 출생으로 샤또 오 브리옹에서 첫 커리어를 시작하였으며, 이후 샤또 페트뤼스에서 일하게 된다. 1991년 페트뤼스의 무엑스 패밀리는 도미누스 이스테이트의 지질 연구를 위해 그를 나파 밸리로 파견하였다."
아웃포스트Outpost,"아웃포스트(Outpost) 와이너리는 하웰 마운틴 AVA의 해발 고도 640m에 달하는 꼭대기, 나파 밸리의 안개가 내려다보이는 아름다운 풍광을 자랑하는 곳에 위치하고 있다. 1998년 Terry 와 Juli Pringle 부부에 의해 설립되었으며, 그 해 첫 빈티지 400케이스의 진판델을 생산하였다. 와인의 양조에는 Falia Wines 와인메이커 Ehren Jordan 과 그의 조수 였던 Thomas Rivers Brown이 참여하였다."
몽샤름Montcharme,
엘레나 월쉬Elena Walch,"엘레나 월쉬(Elena Walch)의 이름은 비욘드 더 클라우드가 와인 스팩테이터(Wine Spectator) Top100와인에 들며 국제적으로 이름을 알렸다. 이태리 북부 알토 아디제(Alto Adige) 지역에서 30개 이상의 와인을 생산, 대부분의 와인들은 국제대회에서 90점이상의 기록을 받고있다. 와이너리는 과하지 않고 절제 되지않은 자연 그대로의 밭을 사용하는 자연주의 와이너리이다."
루크Luke,"루크(Luke)라는 브랜드명은 미국 원주민 언어로 “Watering Place”를 뜻하는 지명 왈루크에서 유래되었다. 아름다운 왈루크 지역에서 와인을 생산 하는 것에 대한 명예와 존경을 표하기 위하여 루크라는 브랜드명이 탄생했다. 워싱턴에서 가장 건조하고 더운 지역 중 하나인 왈루크 슬롭 AVA는 품질 좋은 까베르네 소비뇽, 메를로, 쉬라 품종을 지속적으로 재배되고 있다."
피에르종 뀌블리에Pierson Cuvelier,피에르종 뀌블리에(Champagne Pierson Cuvelier)는 1901 년 설립 된 RM 도멘으로 Montagne de Reims 지역 총 13 개의 Grand Cru 와 1 개 1 er Cru 에 총 11 ha 를 재배 중이다. Grand Cru 에 모자이크처럼 펼쳐진 다양한 포도밭 들은 도멘이 5 대를 거쳐 내려오는 동안 다양한 품종 블렌딩과 구획별 블렌딩을 통해 다양한 변주를 가능하게 하였으며 풍성한 아로마와 피네스를 갖춘 샴페인을 생산하고 있다.
도멘 장 파스칼 에 피스 & 조셉 파스칼Domaine Jean Pascal et Fils & Joseph Pascal,도 멘 장 파스칼 에 피스 & 조셉 파스칼(Domaine Jean Pascal et Fils & Joseph Pascal)의 Jean Pascal은 1900년대 초 퓔리니 몽라셰에 자리잡은 Joseph Pascal의 아들로 1950 년대 초에 그의 아내 Cecile 과 함께 포도밭 구획을 매입하기 전까지 Domaine Leflaive 에서 일했다. 1955년경 본격적으로 와인을 생산하여 판매하기 시작하였으며 포도밭의 규모를 넓혀 나갔다.
잼 셰드Jam Shed,
샴페인 제롬 프레보스트Champagne Jerome Prevost,샴페인 제롬 프레보스트(Champagne Jerome Prevost)는 Champagne 지역에서 몇안되는 엘리트중의 하나다. Pinot Meunier를 기반으로 컬트에 가까운 와인을 만들어내는 생산자이다. 와이너리는 할머니로부터 물려받은 La Closerie estate에 기반을 두고 1987년에 설립이 되었다.
오르페우스Orpheus,"오르페우스(Orpheus)는 신 조차 후회하지 않는 ‘절대와인’, 남아공의 씨네 쿼 넌 <오르페우스 & 더 레이븐> 음악과 즐기는와인, 오르페우스 앤 더 레이븐의 이야기는 그리스 로마신화로부터 시작된다. 이야기 속 등장하는 음유시인이자 리라의 명수 ‘오르페우스’는 초목과 짐승들 뿐만 아니라 죽은 아내인 ‘에우리디케’를 데려오기 위해 저승의 왕 ‘하데스’까지도 감동시키는 뛰어난 연주실력을 지닌 것으로 알려져 있다."
도메인 오리올Les Domaines Auriol,"도메인 오리올(Les Domaines Auriol) 은 프랑스 남부에 위치하고 있는 와이너리로, 설립 당시 슬로건으로 “우리는 제조 장인을 만들어낸다.” 라는 문구를 사용할 만큼 제조 과정과 떼루아 등에 대한 전문성을 내세운다."
킹스그로브Kingsgrove,"킹스그로브 와이너리(Kingsgrove)는 일관성과 가치를 전달하는 고품질 와인을 생산하는데 큰 자부심을 갖고 있다. 와인을 양조하기 위한 우수한 포도를 재배하는 것은 토양 특징, 기후 조건, 루트스탁과 클론 등의 숙련된 기술적 선택으로부터 시작된다. 최첨단 장비를 갖추어 높은 수준의 품질, 위생 및 제품 안전을 보장한다."
토마스 알렌Thomas Allen,토마스 알렌 와이너리(Thomas Allen Winery)는 1990년대부터 와인을 생산하고 제공한 와인메이커로 1850년부터 설립된 로다이의 빈야드의 포도로 와인을 만든다. 알렌이 사랑한 로다이 지역은 지중해성 기후로 온난한 날씨를 유지한다. 따뜻하고 건조한 여름과 시원한 겨울은 독특한 모래토양과 만나 이상적인 재배 조건을 가진다.
로저 구라트Roger Goulart,"로저 구라트 (Roger Goulart)는 스페인에서 가장 오래된 까바 생산자 중 하나로, 1919년에 완공된 지하 30미터 깊이에 1Km 길이의 까브를 보유 하고 있으며, 항시 섭씨 14도를 유지할 수 있는 이곳에서 발효부터 숙성 및 저장까지 모든 공정을 진행하여 프리미엄 빈티지 까바만을 생산하고 있다."
프레익소Freixo,"프레익소(Freixo)는 1808년에 설립되어 시립 생태 보호구역으로 설정된 친환경적인 땅에 위치한 와이너리다. 그 어떤 인공적인 것들이 침해할 수 없는 이곳에 자리한만큼 최대한 자연생태계 균형을 유지하며, 그들 고유의 와인을 생산하고 있다. 유기농 재배를 통해 엄격히 선별한 포도 뿐만 아니라 양조, 보관방법까지 자연친화적인 기법으로 차별화된 신선도, 장기숙성 가능한 프리미엄와인을 생산하고 있다."
에네미고Enemigo,"에네미고(Enemigo)는 Catena Zapata의 현 오너 Nicolas Catena 의 막내딸 Adrianna Catena가 Catena Zapata 사의 수석 와인메이커 Alejandro Vigil과 합작하여 세운 프로젝트 와이너리다. El Enemigo는 “The Enemy”라는 뜻으로, 인생이라는 긴 여정 끝에 우리 기억에 남는 싸움은 오직 하나 “자기 자신과의 싸움”이며, 이 원초적인 싸움이 우리 인생을 정의하게 된다는 의미를 담고 있다."
마다야 레바나Madaiah Revana,마다야 레바나(Madaiah Revana)는 알렉사나(Alexana)의 생산자로써 1970년대 초 인도에서 미국으로 건너와 40년 넘게 텍사스 휴스턴에서 명성을 쌓아온 최고의 심장전문의로도 유명하다.
라이언 디오블릿Ryan Deovlet,라이언 디오블릿(Ryan Deovlet)은 우연히 호주와 뉴질랜드의 빈야드에서 일하며 와인에 관심을 갖게되며 모닝턴 페닌슐라(Mornington Peninsula)에 있는 터라머라(Turramurra Estate)에서 일하는 기회를 갖게 되면서 인생의 전환점을 맞는다. 2005년 캘리포니아로 돌아와 센트럴 코스트의 전설적인 와인메이커 스테판 둘리(Stephen Dooley)와 2년 동안 함께 시간을 보내면서 와인에 대한 그의 열망은 더욱 커졌다.
존 앤서니 패밀리 오브 와인스John Anthony Family of Wines,존 앤서니 패밀리 와인스(John Anthony Family of Wines)의 창립자이자 CEO인 존 앤서니 트루차드(John Anthony Truchard)는 요즘 나파밸리 와인업계의 떠오르는 인물이다. 그는 백악관 와인으로도 유명한 트루차드 빈야드(Truchard Vineyards)의 설립자인 부모님의 영향을 받으며 어린시절을 보냈다. UC Davis 졸업 후 자신의 인생을 와인에 바치기로 결심한 그는 1990년대 중반부터 빈야드 관리일을 시작하며 자금을 마련하였다.
클링커 브릭Klinker Brick,클링커 브릭(Klinker Brick)은 펠튼 패밀리의 5세대인 스티브 펠튼(Steve Felten)이 2000년에 설립한 와이너리이다. 1900년대 초 로다이에 정착한 펠튼 패밀리(Felten Family)는 이 지역의 토양과 기후가 포도를 재배하기에 이상적이라는 것을 깨닫고 진판델을 포함한 다양한 품종을 심기 시작했다.
발레이븐Valravn,"발레이븐(Valravn)은 소노마 카운티에서 10년 동안 와인을 만들어 오는동안 토지 소유주를 비롯해서 재배자, 와인메이커 등 다이내믹한 인적 네트워크를 구축해 왔다. 이러한 연결고리를 통해 와이너리는 모두가 탐낼 만한 빈야드와 독점으로 거래해 왔다."
스프링 마운틴 빈야드Spring Mountain Vineyard,스프링 마운틴 빈야드(Spring Mountain Vineyard)는 설립자가 마이크 로빈스(Mike Robbins)이며 기업형 와이너리가 붐이었던 1960년대 나파밸리의 뛰어난 개척자 중 한 사람으로 845 에이커의 스프링 마운틴 빈야드는 그가 일궈낸 가장 훌륭한 자산이라 할 수 있다.
스튜어트 셀라스Stewart Cellars,스튜어트 셀라스(Stewart Cellars)는 마이클 스튜어트(Michael Stewart)가 나파와 러시안 밸리에 있는 최상의 포도밭에서 최고의 피노 누아와 까베르네 쇼비뇽을 생산하고자 하는 철학을 갖고 2000년 설립한 와이너리이다. 씨슬 & 쓰론(Thistle & Throne)은 스튜어트 셀라스의 컬렉션 중 하나로 포도 재배부터 병입에 이르기까지의 모든 과정이 와이너리에서 이루어진다.
피도라Fidora,"피도라(Fidora)는 이탈리아 베네토(Veneto) 지방, 최초의 올가닉 와인 생산자 이다. ""자연을 마주하는 존중은 건강한 포도를 만들어 와인 본질의 가치를 높여준다."" 는 철학을 가지고 있다."
요르그 브레츠Jorg Bretz,
도메인 베르상Domaine Bersan,
도멘 테흐닉Domaine Ternynck,
토마스 쿠지네Tomas Cusine,"토마스 쿠지네(Tomas Cusine)는 바르셀로나에서 서쪽으로 약 130km 떨어져 있는 코스텔스 델 세그레의 남부, 인구 약 100명의 작은 마을 빌로셀에 오너의 이름을 딴 와이너리다."
테 마타Te Mata,"테 마타 (Te Mata)는 뉴질랜드에서 가장 오래된 와인 생산자 중 하나로, 뉴질랜드에서 최초로 설립된 5개의 아이콘 와이너리 중 하나이다. 뉴질랜드 원주민 언어인 마오리어로 ‘거인’ 이라는 뜻을 가진 테 마타는 북섬의 동쪽 해안 지대에 위치한 호크스 베이의 테마타 피크 인근 언덕에 자리잡고 있으며 이곳은 비옥하고 배수가 잘 되는 토양과 풍부한 일조량 덕분에 뉴질랜드에서 2번째로 와인 생산량이 많은 지역 이기도 하다"
노떼 로사Notte Rossa,노떼로사(Notte Rossa)는 이탈리아어로 '붉은 밤'을 뜻하는데 달빛아래 서 포도를 수확하는 농부들의 헌신에 경의를 표하고자 브랜드의 이름으로 만들었다. 풀리아주 살렌토 지역에서 가장 주목 받는 생산자 중 한곳인 노떼로사는 전세계에서 가장 잘 알려진 프리미티보 품종의 생산자 이기도 하다.
아다라스Adaras,
피오 체사레Pio Cesare,피오 체자레(Pio Cesare)는 현재 와이너리의 소유주인 피오 보파(Pia Boffa)의 증조부 피오 체자레(Pio –성 Cesare-이름)에 의해 1881년 피에몬테의 알바(Alba) 지역의 역사적 중심부에 창립되었다.
실버 라이닝Silver Lining,
크리머리Creamery,
세이 솔로Sei Solo,
마이클 몬다비 패밀리Michael Mondavi Family,"마이클 몬다비(Michael Mondavi)는 미국 와인의 아버지라 칭송 받는 로버트 몬다비의 아들로써, 실직적으로 로버트 몬다비 와이너리의 모든 와인메이킹을 담당했다. 이 후 오퍼스 원의 와인 메이킹을 총괄하였고 몬다비 와이너리의 수장이 되었 지만 아버지의 무리한 사세 확장으로 부도가 나면서 몬다비는 거대 주류회사 에 매각되고 마이클 몬다비 자신은 독자적인 와이너리 마이클 몬다비 패밀리 를 설립하였다."
바바Bava [Azienda Vinicola Bava],"바바(Bava)는 수년간 ""와인의 마을"" 이라는 명성을 지니고 있는 이태리의 피에몬테 지역에 포도를 심어 향기롭고 맛있는 와인을 생산하고 있다."
미셸 프루니에Michel Prunier,
보데가스 비냐 엘레나Bodegas Vina Elena,보데가스 비냐 엘레나(Bodegas Vina Elena)는 Francisco Pacheco에 의하여 1948년 설립되어 3대째 이어내려 오는 와이너리로 스페인 Jumillia 지역에 위치하고 있다. Jumillia 지역은 모나스트렐 품종이 대표적인 곳으로 비냐엘레냐는 이 지역에서 유기농과 비건으로 포도를 재배하여 와인을 생산하고 있다.
도멘 티베르Domaine Thibert,도멘 티베르(Domaine Thibert)는 수 많은 부르고뉴 생산자중에서도 돋보이는 데에는 이유가 있다. 다른 도멘과는 달리 마코네 지역의 모든 마을단위 와인을 생산하기 때문이다.
프렌치 비치스French Beaches,
안티카 테라Antica Terra,
코리올리스Coriolis,
아뮬렛 이스테이트Amulet Estate,
