생산자,설명
도멘 바이-흐베흐디Domaine Bailly-Reverdy,도멘 바이-흐베흐디(Domaine Bailly-Reverdy)는 쌍쎄르에서 5km 떨어진 뷔에(Bué) 마을에 위치해있다. 총 22헥타르 면적을 보유하며 그 중 5헥타르는 샤비뇰 마을에 위치해있다.
샤또 드 라 깔로니에르Chateau de la Calonniere,샤또 드 라 깔로니에르(Chateau de la Calonniere)는 앙주의 중심부인 Martigné-Briand 마을에 자리잡고 있으며 슈냉 블랑 명가로 자리잡고 있는 와이너리이며 특히나 최고 75년 수령의 올드 바인에서 재배한 슈냉 블랑 품종으로 복합적이면서도 풍성한 와인을 만들어내기로 유명한 와이너리이다.
샤또 드 파르네Chateau de Parnay,샤또 드 파르네(Château de Parnay)는 오랜 역사를 지닌 샤또로 파르네의 첫 요새는 중세 시절인 10~11세기까지 거슬러 올라간다.
샤또 라 미씨옹Chateau La Mission,샤또 라 미씨옹(Chateau La Mission)의 보석 사이즈의 라랑드 드 뽀므롤(Lalande de Pomerol)의 포도밭은 갸르드-라쎄르(Garde-Lasserre) 가문의 소유로 이들은 또한 뽀므롤에서 아주 유명한 끌로 흐네(Clos René)와 물리네-라쎄르(Moulinet Lasserre) 와이너리를 몇대째 소유하고 있는 가문이다.
바바소어Vavasour,
테누타 디 카프라이아Tenuta di Capraia,테누타 디 카프라이아(Tenuta di Capraia)는 키안티의 카스텔리나에 위치한 25헥타르가 넘는 포도원을 경작하고 있다. 이 지역은 해발 약 300미터 높이의 남향으로 부지가 소유한 단일 토지에 걸쳐 있다.
자플랭Jaffelin,
도멘 J&J 아르샹보Domaine J&J Archambaud,FRANCOIS GERBET는 100년 이상 이어온 와인 생산 명가의 일원으로 1940년대 말에 Vosne-Romanée와 Nuits-Saint-Georges의 포도밭을 구매하여 가문의 역사를 이어감. 그의 딸 중 하나인 Marie-Odile ARCHAMBAUD GERBET은 2004년 그녀의 남편 Jean-Pierre ARCHAMBAUD와 그녀의 아들들 Jean-Philippe 및 Jean-Christophe와 함께 도멘 J&J 아르샹보(J & J ARCHAMBAUD)라는 도멘을 설립.
미쉘 라파르쥐Michel Lafarge,"미쉘 라파제(Michel Lafarge)는 마르퀴 당제르빌과 더불어 꼬뜨 드 본의 Volnay를 대표하는 생산자로, 19세기 초 Michel Lafarge 의 증조부에 의해 설립 후 Michel이 지금의 명성을 쌓았다. 2020년 1월 91세의 나이로 타계, 그의 죽음에 많은 와인 메이커들이 애도와 존경심을 표현했다. 지금은 아들과 며느리, 손녀딸이 와이너리를 운영하고 있다."
도멘 파벨로Domain Pavelot,"도멘 파벨로(Domaine Pavelot)는 Beaune의 negociant(네고시앙)으로, 15년 전만해도 네고시앙을 통해 거래하고 단지25%만이 남았지만, 현재는 모든 물량이 도메인에서 거래되고 있다. 12헥타르의 지역에서 보통 60,000병 정도를 생산하는 가족이 운영하는 작은 도메인이지만, Pavelot의 와인은 매우 우아하고 풍성하면서 절제력을 동시에 갖춘 와인으로 모든 과일이 선사하는 향취를 뿜어낸다."
도멘 데 쁘띠 샹랑Domaine Des Petits Champs Lins,도멘 데 쁘띠 샹랑(Domaine Des Petits Champs Lins)은 2009년 Jean-Luc과 Diane Fouquerand의 두 딸인 Vick과 Clémentine이 7대째로 와인 메이킹을 맡으며 도멘을 설립하였다. 두 딸의 아버지 Jean-Luc은 부르고뉴의 명 생산자로 Hospices de Beaune의 vigneron으로서 오랜 경험을 쌓았고 이 경험을 토대로 두 딸의 와인 메이킹을 도와주고 있다.
필립 꼬르도니에Philippe Cordonnier,"필립 꼬르도니에(Philippe Cordonnier)는 필립 꼬르도니에가 꼬뜨 드 본의 Ladoix-Serrigny 북쪽에 위치한 Corgoloin에 2009년 와이너리를 설립하였다. Santenay의 Domaine Françoise와 Denis Clair에서 양조 경험을 쌓은 그는, 2015년 첫 빈티지를 생산하였다. 현재 4.5ha의 포도밭에 11개의 아펠라시옹을 소유하고 있다."
퀸틴 제노Quentin Jeannot,"퀸틴 제노(Quentin Jeannot)는 마콩 근처 와인 양조 학교에서 양조학을 전공한 젊고 재능 있는 와인메이커로, 2014년 가족 경영의 도멘에 합류하였다. 현재는 꼬뜨 드 본의 11ha에서 와인을 생산하고 있다."
라 꼴리에르 에스테이트La Collie're Estate,
보데가스 프루토 비야스Bodegas Fruto Villars,
알베르 복슬러Albert Boxler,"알베르 복슬러(Albert Boxler) 도멘의 와인 생산 역사는 1672년 부터 시작된다. 현재 11대째 와인 생산자로, 1946년 조부모님이 처음으로 와인양조와 판매를 시작했다. 현재 약 22헥타르의 포도밭을 경작 중이며, 그 중 95%는 언덕에 위치한 화강암 토양에서 재배된다."
발렌틴 주슬린Valentin Zusslin,"주슬린(Zusslin)은 알자스 지역을 대표하는 와이너리로, 1691년에 설립되어 13대째 가족 경영으로 이어지고 있으며, 1997년부터 완전한 비오디나미 농업으로 전환하였고, EOCERT가 관리하는 인증된 유기농 와이너리입니다."
알로이스 라게더Alois Lageder,알로이스 라게더(Alois Lageder)는 1855년 설립된 가문 소유의 양조 회사로 이탈리아의 가장 북부 와인 지방인 웅장한 전경이 펼쳐지는 돌로미떼(Dolomite) 봉우리 중턱 알토 아디제(Alto Adige) 산지에 위치하고 있다. 라게더 가문에 의해 소유되고 경작되는 포도원들은 약 60헥타르 (약 18만평) 정도이며 매력적인 지역에 위치해 있다. 알로이스 라게더의 주목할만한 점은 포도 선별과 떼루아의 충분한 활용에 있다.
비니 프란게티Vini Franchetti,비니 프란게티(Vini Franchetti)는 세계적인 와인평론가 로버트 파커가 1999년에 올해의 와인인물로 선정하기도 했던 안드레아 프란케티가 설립한 와이너리이다. 그는 이탈리아의 살아있는 전설이자 괴짜 양조가로 불리운다.
샴페인 자비에르 르콩테Champagne Xavier Leconte,샴페인 자비에르 르콩테(Champagne Xavier Leconte)는 1870년 시작해 현재 5대 째를 맞은 유서 깊은 샴페인 하우스이다.
도멘 드 릴Domaine de L'ile,"도멘 드 릴(Domaine de L'ile)은 샤넬에서 소유, 생산하는 와인으로, '도멘 드 릴'-섬의 와인이라는 의미로 남 프랑스 포르크롤(Porquerolles)의 작은 섬에서 생산된다."
안토니오 콰리Antonio Quari,"안토니오 콰리(Antonio Quari)는 Prieure-Roch의 셀러 마스터이며 와인 메이커 Yannick Champ의 오른팔인 Antonio Quari가 만든 와인으로, 라두아 지역의 포도로 만들며 모든 와인 메이킹(양조, 숙성, 병입)은 도멘 프리에르 로크에서 이루어진다."
플럼Plume,"플럼(Plume)은 Prieure-Roch에서 수년간 경력을 쌓은 Aymerick Geantet가 생산하는 와인이다. 2021빈티지가 첫 빈티지이고, Aymerick은 Plume를 생산하면서 동시에 현재도 Prieure-Roch의 와이너리에서 주요 멤버로 활동 중이다."
막심 슈를랭 노엘라Maxim Cheurlin Noellat,
디디에 아미오Didier Amio,"디디에 아미오(Didier Amio)는 꼬뜨 드 뉘의 명가 피에르 아미오 가문 출신의 생산자로, 피에르 아미오는 1951년부터 도멘을 이끌다 그의 장남 Jean Louis Amiot이 1980년부터 운영, 1991년부터 막내아들 Dider Amiot 가 합류해서 이끌고 있다."
샴페인 몽마르뜨Champagne Monmarthe,
조셉 베르디에Joseph Verdier,
끌로드 르블랑Claude Leblanc,"클로드 르블랑(Claude Leblanc) 패밀리는 17세기부터 부르고뉴 대표산지 인 본(BEAUNE) 지역에 지하 까브를 설립하여 와인 양조를 하다가, 1978년에 정식으로 설립자의 이름을 사용한 클로드 르블랑 브랜드를 선보이게 됩니다."
샤또 라 데빈Chateau La Devine,
레옹 베예Leon Beyer,레옹 베예(Leon Beyer)는 전통적인 스타일의 식도락을 위한 와인이다. 1580년대부터 가족경영을 이어오고 있는 와이너리로 1867년 에밀리 베예(Emile Beyer)가 설립한‘메종 드 뱅 달자스(Maison de Vin d';Alsace)’가 레옹 베예의 전신이다.
빌부아Villebois,
샤또 드 샹 드 트레일Chateau du Champ des Treilles,샤또 드 샹 드 트레일(Chateau du Champ des Treilles)는 보르도 코트 드 보르도에 위치한 1998년에 설립된 와이너리 이다.
샹빠느 베레쉬 에 피스Champagne Bereche et Fils,샹빠느 베레쉬 에 피스(Champagne Bereche et Fils) 는 1847년 Jean-Pierre에 의해 설립 된 소규모 가족 경영 샴페인 하우스이다.
코센스Coessens,
도멘 조셉 로띠Domaine Joseph Roty,"도멘 조셉 로띠(Domaine Joseph Roty)는 로띠의 가족들이 운영해 오고 있으며, 지금은 아들인 Phillippe Roty와 함께 운영해 오고 있다."
비뇨블 자크 베르트랑Vignobles Jacques bertrand,비뇨블 자크 베르트랑(Vignobles-Jacques bertrand)은 1850년 Louis Bertrand (루이 베르트랑)과 자매들이 프랑스 보드로 쌩떼밀리옹 지역에 정착하고 샤토(와이너리)를 운영하면서 5대째 가족들이 운영하는 곳이다.
포지오 델 콘코네Poggio Del Concone,포지오 델 콘코네(Poggio Del Concone)는 이탈리아 최초로 주식 상장된 와인 전문 그룹 IWB에서 그룹을 대표할 수 있는 프리미엄 와인을 만들겠다는 프로젝트로 소개된 와인이다.
와이너리 비덤Winery Vidum,"와이너리 비덤(Winery Vidum)은 1860년에 설립된 대형 와이너리로 스페인내 연간 60만병 이상을 50개국가에 수출하고 있습니다. 긴 역사와 훌륭한 기술력으로 질좋은 와인을 만들고있으며, 고지대 모스까토 농작을 통해 풍미가 집약되어 있으며, 이를 통해 산도와 당도 밸런스 그리고 풍부한 아로마를 가진 모스까토 와인을 만들어냈습니다."
비냐 카르멘Vina Carmen,비냐 카르멘(Viña Carmen)은 1850년에 크리스티안 랜즈(Christian Lanz)에 의해 설립되었다. 카르멘은 그의 사랑하는 아내의 이름이다. 이 와이너리는 160년 넘게 운영되어온 와이너리 역사만큼 풍부한 경험을 바탕으로 한 양조와 품질의 우수성을 꾸준히 추구하고 있다.
세븐 어파트Seven Apart,
도멘 드 쒸흐맹Domaine de Suremain,"Mercurey 마을의 중심부에 자리잡아 7세대를 이어 와인 양조를 계승해 온 도멘 드 쒸흐맹(Domaine de Suremian). 총 18헥타르의 부지에는 5개의 프리미에 크뤼(Les Crets, Les Croichots, Clos l'Eveque, La Bondue, En Sazenay)가 포함되어 있으며, 레드 와인을 위한 피노누아 단일품종과 화이트 와인을 위한 샤르도네를 재배·수확하고 있다."
오데뜨Odette,
애스턴 에스테이트Aston Estate,
마이클 데이비드 와이너리Michael David Winery,마이클 데이비드 와이너리 (Michael David Winery) 는 마이클과 데이비드 형제에 의해 운영되는 와이너리로 1850년대부터 6대째 캘리포니아 Lodi지역에서 포도를 재배하고있다. 그때부터 미국최고의포도를 재배하기위해 포도농사에만 집중한 결과 캘리포니아센트럴밸리 최고의 포도원을 일구어냈고 160여년간 쌓아온 노하우는 미국내 최상급의 포도를 생산해내고 있다.
원 호프One Hope,
도멘 지후Domaine Giroux,도멘 지후(Domaine Giroux)는 6대에 걸쳐 완성된 와이너리로 양질의 포도 생산자에서 1973년 도멘으로 변모한 와이너리이다. 와이너리 설립 후 3대 째 양조를 계승한 Sebastien Giroux는 최상의 Pouilly-Fuissé의 7헥타르의 부지에서 집중도 높은 와인을 생산하고 있다.
토레셀라Torresella,토레셀라(Torresella)는 로마 제국부터 와인을 위한 포도밭이 많았던 이탈리아 동부 베네토 지역에 거점을 두고 1984년 설립된 와이너리입니다. 한쪽에는 알프스 산맥을 끼고 있으며 다른 쪽에는 풍족한 생물 다양성으로 세계문화유산으로 인정받은 베니스 석호를 접하고 있습니다. 유럽에 얼마 남지 않은 습지 지역 중 자연을 잘 보존하고 있는 지역으로 철새들과 기타 다양한 동물들이 있습니다.
보데가스 파조 데 빌라레이Bodegas Pazzo de Villarei,보데가스 파조 데 빌라레이(Bodegas Pazzo de Villarei )는 스페인 리아스 바이사스 지역 중에서도 알바리뇨가 최초로 재배된 지역으로 유명한 Val do Salnes(발 도 살네즈) 지역에 위치한 알바리뇨 전문 와이너리이다.
도멘 두 호슈Domaine Deux Roches,도멘 두 호슈(Domaine Deux Roches)는 어릴적부터 친구였던 Christian Collovray와 Jean-Luc Terrier가 자매인 Brigitte와 Florence와 각각 결혼하여 부인들과 함께 만든 가족 경영 Domaine이다.
도멘 셰르메트Domaines Chermette,도멘 셰르메트(Domaines Chermette)의 역사는18세기 보졸레 남부 피에르 도레 지역 Vissoux에 위치한 가족 사유지로부터 시작되었다. 1946년 현 오너 Pierre-Marie의 증조부가 포도원 농사에 착수하며 네고시앙에게 판매한 포도가 큰 호평을 얻기 시작한 후 1982년 첫 도멘 병입이 이루어졌다.
도멘 베르데-봉데Domaine Berthet-Bondet,도멘 베르데-봉데(Domaine Berthet-Bondet) 의 역사는 농학 기술자로 커리어를 시작한 Jean Berthet-Bondet와 Chantal이 1984년 Château-Chalon에 정착한 후 1985년 첫 포도를 수확하면서 시작된다.
존 다페트로시노John Dapetrosino,
아나바 와인Anaba Wine,
데이트리퍼Daytripper,
맥브라이드 시스터즈McBride Sisters,
뮤리엘 그룹Muriel Group,"뮤리엘 그룹(Muriel Group)은 1926년, 지역 와인메이커인 호세 뮤루아(Jose Murua)가 엘시에고(Elciego)에 최초의 와이너리를 세운 것이 시초이다. 우연찮게도, 같은 해에 공식적인 리오하 지역명칭관련 의회가 창립되었다."
프랑수아 마르트로 [트레쉬]FRANCOIS MARTENOT [Tresch],
카페짜나Capezzana,"카페짜나(Capezzana) 와이너리는 이탈리아 토스카나 지역에서 1200년 이상의 와인 생산 역사를 자랑하는 가족 운영 와이너리다. 현재 콘티니 보나코시(Contini Bonacossi) 가족이 운영하며, 지속 가능성과 전통을 중시하는 유기농 와인 생산을 실천하고 있다."
프라 비네라Pra Vinera,"프라 비네라(Pra Vinera)는 2015년에 출시된 신규 브랜드로, 그 주에서 서부 해안의 소비자의 관심으로 빠르게 성장했습니다. 와이너리에 대한 이러한 빠른 관심과 기록적인 판매로 인해, Pra Vinera Winery는 미국 전역의 주와 국제적인 시장 점유율을 높이기 위해 생산을 늘릴수 있었습니다. 이 와인은 소비자가 어떤 경우에도 고품질의 Pra Vinera 와인을 즐길수 있게 합니다."
히든 포스트Hidden Post,"히든 포스트(Hidden Post) 와인은 나파밸리의 알려지지 않은 걸작이며, 이것을 세계적으로 출시하게 된것은 우리의 특별한 기쁨입니다."
