생산자,설명
덕 판드 셀라즈Duck Pond Cellars,
옐로우 테일 [카셀라 와인]Yellow Tail [Casella Wines],"카셀라 와인 (Casella Wines) 은 이태리에서 1820년부터 와인메이킹을 시작였다. 카셀라 가문인 필리포와 마리아 카셀라는 1950년초에 호주로 이민을 왔다. 이태리 시골마을에서 자란 이들이 가져온 것은 여러 세대를 거치면서 익혀온 포도재배법이었다. 필리포는 뉴사우스웨일즈 남서부지역에 있는 훌륭한 리베리나 지역을 발견하게 되고, 그 지역의 무한한 가능성과 다양한 농산물이 훌륭히 재배되는 것을 보고 그곳에 정착을"
몬타나Montana,"몬타나(Montana)는 뉴질랜드에서 버라이어탈 와인(Varietal Wine)을 생산한 첫번째 와인메이커이자 1976년 뉴질랜드 쇼비뇽블랑을 전세계에 수출한 첫번째 와이너리이다. 그 후 10년, 1990년에 몬타나는 1989년산 쇼비뇽 블랑으로 최고의 명성을 얻고 있는 Marquee de Goulaine 트로피를 받으면서 세계 무대에 나타났다."
산테로Santero,"산테로(Santero)는 칼로쏘(Calosso)의 1956년 한 농가의 출신인 Leopoldo, Renzo, Aldo, Adelio 형제에 의해 설립되었다. 재주가 많고 창의적인 백그라운드에서 자란 이들은 전원 생활의 전통적인 가치와 산업적인 진보를 잘 융합해 보려고 했다."
베리 에스테이트Berri Estates,
샤또 그라메Chateau Gramet,
샤또 딸몽Chateau Talmont,
샤또 라 그라브 레 로셰Chateau La Grave les Rochers,
샤또 라 로즈 드 비트락Chateau La Rose de Vitrac,
앙드레 뤼통Andre Lurton,"앙드레 뤼통 (Andre Lurton) 은 보르도의 명망있는 와인 생산자로 50년 평생을 그라브와 엉트레 뒤 메르 지역의 포도원과 샤또 재건에 힘썼다. 앙드레 뤼통은 “ 보르도 와인의 대부”라는 칭송을 받고 있다. 그라브와 엉트레 뒤 메르 지역의 토양과 기후를 연구하여 그에 맞는 와인 생산에 힘쓴 앙드레 뤼통와인은 "";앙드레 뤼통 아펠라시옹""; 이라고도 불린다"
"샤또 도작Chateau Dauzac, Grand Cru Classe,5th Cru","샤또 도작(Chateau Dauzac)은 마고(Margaux) A.O.C. 지역에 위치한 아름다운 포도원으로 약40헥타르의 규모이며, 심층 자갈토로 구성되어 있다. 샤또 도작에서의 포도재배의 역사는 13세기부터 시작된 것으로 추정된다."
도멘 나탈리 앤 쥘 페브르Domaine Nathalie & Gilles Fevre,
마쩨이Mazzei,
압바디아 드 라 올리바Abadia de la Oliva,
보데가 피에데몬테Bodegas Piedemonte,
비노스 팔라레아Vinos Palarea,
퀸타 드 초카팔라Quinta de Chocapalha,퀸타 드 초카팔라(Quinta de Chocapalha)는 1987년 Paulo Tavares da Silva에 의해 설립되었다.
그래블리 포드Gravelly Ford,
다렌버그d'Arenberg,다렌버그 (d'Arenberg) 는 남호주 맥러랜 베일에 위치한 최고의 와이너리이다. 다렌버그는 1921년 토마스 하디&;썬즈(Thomas Hardy & Sons)의 이사였던 조셉 오스본(Joeseph Osborn)이 와이너리를 창설하고 그 후 아들 프랑크(Freancis Ernest)가 의과대학을 포기할 만큼 와인에 정렬을 보이며 다렌버그는 1960년대부터 애주가들과 와인평가 관들 사이에서 '컬트'의 위치를 확고히 해오고 있다.
디자이아Dezaia,
라울 클라르제 [트레쉬]Raoul Clerget [tresch],
매나쥬 아 트로와Menage A Trois,
비냐 아로모Viña Aromo,"비냐 아로모(Viña Aromo)는 1922년, 돈 빅토르 엔리케스 솔라르(Don Victor Henriquez Solar)가 설립한 와이너리다. 그는 장인정신으로 와인을 생산하며 많은 양조 경험을 쌓았고, 그의 노하우에 두 아들인 마누엘(Manuel)과 아르투로(Arturo)의 기업가적 비전이 더해져 혁신적이고 현대적인 와이너리로 성장했다."
샴페인 기보라Champagne Guiborat,"샴페인 기보라(Champagne Guiborat)는 꼬뜨 데 블랑 지역, 크라망에 위치한 가족경영 와이너리이다. 포도밭 면적은 총 8ha로 이 중 4ha는 꼬뜨 데 블랑 지역의 그랑 크뤼인 크라망(Cramant), 슈이(Chouilly), 와리(Oiry)에 있으며 나머지 4ha는 발레 드 라 만 지역의 마르데이(Mardeuil), 웨이(Oeuilly), 뱅송-오르귀니(Binson-Orquigny), 베르네이(Verneui)에 위치하고 있다."
도베르뉴 랑비에Dauvergne Ranvier,"도베르뉴 랑비에(Dauvergne Ranvier)는 프랑수아 도베르뉴(Francois Dauverge)와 장 프랑수아 랑비에(Jean-Francois Ranvier)가 시작한 와이너리다. 본래 와인을 매우 사랑하는 교수들로, 함께 샤또나 에스테이트, 그리고 그들만의 포도밭이 없이도 그들만의 와인을 만들기로 결심하였다."
슬라우스 사르데Slaur Sardet,"슬라우스 사르데(Slaur Sardet)는 1972년에 100년 이상된 유서 깊은 세 회사의 합병으로 처음 만들어졌는데, La Société Liqueurs des Antilles (1879), UNIRHUM (1963), La Compagnie des Grands Rhums Chauvet (1890) 세 회사의 철자를 조합하여 SLAUR-CHAUVET이 탄생했다."
이까르디Icardi,이까르디(Icardi) 는 근 100년의 역사를 자랑하는 와이너리이다. 와인산지의 최적이라고 말하는 랑게와 몬페라토 중심부에 위치하고 있다. 세계적 양조의 권위자이자 이까르디 와인메이커인 끌로디오는 랑게에서는 신선하고 과일향이 풍부한 와인을 자아냄과 동시에 몬페라토에서는 지역의 특수성인 매력적인 색과 탄탄한 구조감을 절묘히 조합시킴으로 파워풀하면서도 우아함을 지닌 와인을 탄생시켰다.
도멘 바쉐롱Domaine Vacheron,"도멘 바셰론(Domaine Vacheron)은 상세르의 탑 도메인으로 쇼비뇽 블랑 뿐만 아니라 최고의 피노누아를 생산하고 있다. 모든 와인을 바이오다이나믹 농법으로 만들어 내고 있으며 상세르지역 베스트 토양에 위치, 석회암과 규조토 (부싯토)로 이루어져 있다."
바리스타Barista,"바리스타(Barista)는 남아공에서 세계적으로 독특한 와인을 만들어내는 커피 피노티지 스타일을 만들어낸 창시자 와인메이커 Bertus Fourie의 와인이다. 커피 맛이 나는 와인을 생산하는데, 탁월한 기술력으로 '스타벅스'라는 별명을 얻기도 하였다."
레이네케Reyneke,레이네케(Reyneke)는 옛날 전통 방식에 대한 끝없는 신뢰를 통하여 남아공의 자연주의 생산방식에서 Top을 달리는 와이너리로 끊임없는 노력을 통하여 와인생산에 있어서 많은 진전을 이루었다. 바이오 다이내믹 와인 메이킹. Reyneke 농장은 1863년 'Uitzicht'로 처음 시작했다.
칸티네 레오나르도 다 빈치Cantine Leonardo Da Vinci,칸티네 레오나르도 다 빈치(Cantine Leonardo Da Vinci)는 1961년 천재 미술가이자 과학자인 레오나르도 다 빈치의 고향인 Vinci마을에 약 70헥타르의 포도원으로 그 역사를 시작하였다. 현재는 총 750헥타르 정도의 포도원을 소유하고 있다.
브레드&버터Bread&Butter,브레드&버터(Bread&Butter)는 나파밸리에 자리한 작은 생산자로 젖산발효 과정과 오크숙성 과정에서 오는 자연스러운 풍미에서 착안하여 이와 같은 이름을 붙였다.
테누타 디 비세르노Tenuta di Biserno,테누타 디 비세르노(Tenuta di Biserno)는 로도비코 안티노리가 이끌고 있다. 슈퍼 토스카나 와인의 전설인 된 오르넬라이아와 마세토를 만들어 냈던 슈퍼 토스카나 와인의 명장이다. 비세르노와 인솔리오 와인을 통해 슈퍼 토스카나 와인의 새로운 지평을 보여주고 있다.
까델 보스코Ca'del Bosco [Cadel Bosco],"까델 보스코(Ca'del Bosco) 는 숲속의 집 이라는 의미를 가진 와이너리로 당시 자긍심과 열정을 가진 이탈리아의 영세한 와이너리 중 하나 였으며, 양조학적인 르네상스를 일으키며 이탈리아의 품질 좋은 와인들을 세계로 알리기 시작했던 와이너리다."
레 모레Le Morre,
산타 마게리타Santa Margherita,산타 마게리타(Santa Margherita)는 1930년대에 선경지명이 있는 사업가 가에타노 마르쪼또(Gaetano Marzotto)에 의해 설립되었다. 그의 꿈은 농업 그리고 산업 분야에 대한 자신의 관심사를 결합하여 동북 이탈리아의 자원을 최대한 활용하고자 하는 것이었다.
파고 아일레스Pago Ayles,"파고 아일레스(Ayles)는 페데리코 라몬(Federico Ramon)이 2003년부터 아라곤(Aragon) 지역의 최초 비노 데 파고(Vino de Pago)로 인정받고자 이 프로젝트를 위해 노력하였고, 그가 죽기 전 그의 꿈은 현실이 되었다. 아일레스는 스페인에서 10번째로 비노 데 파고로 선정되었으며, 현재 오직 15개의 와이너리만이 이 지위를 유지하고 있다."
도멘 드 라 노블레Domaine de la Noblaie,도멘 드 라 노블레(Domaine de la Noblaie)는 Manzagol 가족에 의해 1952년에 인수되어 현재까지 3대에 걸쳐 내려오는 가족와이너리이다.
바인리더WeinRieder,바인리더(WeinRieder)는 오스트리아에서 가장 크며 흥미진진한 지역인 Weinviertel 지역의 중앙에 위치하고 있다.
보데가 산 그레고리오Bodega San Gregorio,보데가 산 그레고리오(Bodega San Gregorio)는 1965년 D.O Calatayud의 일부로 설립되었다.
스크리밍 이글Screaming Eagle,
에써 빈야드ESSER VINEYARDS,에써 빈야드 (ESSER VINEYARDS)는 풍부한 과실향과 부드러운 탄닌으로 가장 음식 친화적인 캘리포니아 와인 을 만든다. 독일계 가족이 운영하는 부띠끄 와이너리로 철저한 품질관리를 통해 최고 품질의 와인을 만들고 있다.
카모미Ca'Momi,카모미(Ca'Momi)는 2006년 이태리 출신의 와인메이커 Dario De Conti와 ;Stefano Migotto 그리고 Valentina Guolo-Migotto 3명이 의기투합해 나파 밸리의 열정을 담아 설립한 와이너리다
오베르Aubert,"오베르(Aubert)는 나파 St. Helena 출신의 스타 와인메이커 Mark Aubert (전 Peter Michael, Colgin 의 와인메이커) 가 설립한 와이너리다."
코스타 브라운Kosta Browne,"코스타 브라운(Kosta Browne)은 소믈리에로 일하던 두 젊은이가 주머니를 털어 만들기 시작했다. 2011년 Wine Spectator 올해의 와인 1위로 선정되어 세계적인 유명세를 누리기 전에도 출시 후 가격이 급등하는 듯 이 시대의 새로운 모던 컬트로 자리잡았다. 美 블룸버그 지는 코스타 브라운을 할란, 콜긴 등과 함께 '컬트 클래식'으로 꼽은 바 있다."
샤또 강또네Chateau Gantonnet,"샤또 강또네(Chateau Gantonnet)는 19세기부터 엉트르 두 메르(Entre-deux-Mers)의 중심부인 생-라드공드(Sainte-Radegonde)에 위치하고 있으며 화이트 품종의 포도밭 13헥타르, 레드 품종 70헥타르 총 83헥타르의 포도원을 소유하고 있다."
샤또 마르티농Chateau Martinon,
샤또 피꾸르노Chateau Picourneau,
레인 와이너리Raen Winery,"레인 와이너리(Raen Winery)는 미국 와인의 전설 로버트 몬다비의 손자이자 컨티뉴엄의 팀 몬다비의 아들들인 단테와 카를로(Carlo & Dante Mondavi) 가 1996년 부터 로버트 몬다비, 오푸스 원 등에서 포도와 와인을 배우며 와인 전문가로 성장해 이끌고 있다. 할아버지 로버트와 아버지 팀은 늘 그들에게 에너지와 영감의 원천이었다."
갤럭시 스타Galaxy Star,
유제니 [도맨 듀제니]Eugenie [Domaine d'Eugenie],유제니 (Domaine d'Eugenie) 는 보르도 그랑크뤼 중에서도 최고로 꼽히는 샤또 라뚜르가 소유한 부르고뉴 와이너리로 보르도 스타일의 양조법을 접목하여 부드럽고 우아하면서도 부르고뉴 색깔이 고스란히 남아 있는 진정한 피노 누아입를 생산한다.
윌리암 페브르William Fevre [Domaine William Fevre],윌리암 페브르 (Domaine William Fevre)는 1962년에 설립된 와이너리로 그 역사는 길지 않지만 오늘날 샤블리 와인을 논할 때 반드시 거론되는 샤블리의 명가로 성장하였다. 이는 샤블리 와인 한 우물만을 고집해 온 신념과 최고의 포도원을 보유하려는 남다른 의욕의 결과이다.
샴페인 트리보Champagne Tribaut,샴페인 트리보(Champagne Tribaut)는 1929년 샴페인 지역의 심장인 Romery에서 설립된 가족 와이너리다. 4대를 거치는 동안 Tribaut 패밀리는 샴페인에 대한 그들의 열정과 제품을 위한 전문성을 지켜왔다.
조엘 로부숑 컬렉션Joel Robuchon Collection,
알바로 팔라시오스Alvaro Palacios,알바로 팔라시오스 (Alvaro Palacios)는 실력과 전략적 비전을 갖춘 인물로 프리오랏(Priorat)과 비에르조(Bierzo)와 같이 숨어 있던 뛰어난 지역을 세계 와인 지도에 올려 놓은 젊은 대가이다.
다우Dow's,다우(Dow's) 는 전 세계 프리미엄급 포트(Port) 시장 점유율 35퍼센트 자랑하며 포트업계 최고의 아성을 쌓은 포르투갈의 The Symington Family사가 소유한 다수의 포트 브랜드 중 하나로 1798년 이래로 200년을 넘는 오랜 역사와 뛰어난 품질을 자랑한다.
얄룸바Yalumba,얄룸바 (Yalumba) 는 새로운 삶을 찾아 남호주 Barossa Valley로 이주한 영국인 양조자인 Samuel Smith 가족에 의해 1849년 설립되었다. Angaston 근처에 12 ha의 땅을 구입한 그는 아들과 함께 원래 자라던 식물들을 모두 제거하고 달빛 아래에서 첫 포도 나무를 심고 그 땅을 Yalumba라 이름 지었는데 이는 “이 모든 땅” 이라는 의미의 토착어 이다.
에멘디스Emendis,에멘디스(Emendis)는 설립된 지 불과 몇 년 되지 않은 신생 와이너리 이지만 각 종 대회를 휩쓸면서 카탈로니아 와인 산업을 짊어질 와이너리로 기대를 받고 있다. 화이트 와인과 특히 까바를 위해 최적인 마그네슘을 잔뜩 함유한 점토 위에 48헥타르의 자체 빈야드를 일구고 국제 품종을 포함한 12개의 토착 품종을 재배하고 있다.
라셰또 [라세또]Lacheteau [La Cheteau],"라셰또 (LaCheteau) 는 1988년 Loire와 Château Champteloup 마을의 3명의 소규모 상인의 합병 이후인 1990년 Jean Babonneau 와 Christian Ceccaldi에 의해 설립되었다. 같은 해에 창설자는 Châ;teau de la Forchetiè;re와 함께 그룹의 가치를 높혔고, SOFIVAL holding을 형성하였다."
샤또 부아 페르튀스Chateau Bois Pertuis,
레 비네롱 드 뛰띠악Les Vignerons de Tutiac,
샤또 데 뜨와 뚜르Chateau Des Trois Tours,
샤또 뜨레이 드 칸달Chateau Treille de Cantdal,
